lsoa11,Gender,Age,n
E01028640,Male (including trans man),69,1
E01028640,Male (including trans man),71,3
E01028640,Male (including trans man),72,3
E01028640,Male (including trans man),73,2
E01028640,Male (including trans man),74,1
E01028640,Male (including trans man),75,1
E01028640,Male (including trans man),76,1
E01028640,Male (including trans man),77,3
E01028640,Male (including trans man),78,5
E01028640,Male (including trans man),79,4
E01028640,Male (including trans man),80,2
E01028640,Male (including trans man),81,2
E01028640,Male (including trans man),82,2
E01028640,Male (including trans man),83,2
E01028640,Male (including trans man),84,1
E01028640,Male (including trans man),85,3
E01028640,Male (including trans man),86,5
E01028640,Male (including trans man),87,5
E01028640,Male (including trans man),88,3
E01028640,Male (including trans man),89,1
E01028640,Female (including trans woman),12,3
E01028640,Female (including trans woman),14,3
E01028640,Female (including trans woman),16,1
E01028640,Female (including trans woman),19,1
E01028640,Female (including trans woman),20,2
E01028640,Female (including trans woman),21,1
E01028640,Female (including trans woman),23,1
E01028640,Female (including trans woman),24,2
E01028640,Female (including trans woman),28,4
E01028640,Female (including trans woman),29,2
E01028640,Female (including trans woman),30,2
E01028640,Female (including trans woman),31,2
E01028640,Female (including trans woman),32,1
E01028640,Female (including trans woman),34,3
E01028640,Female (including trans woman),35,1
E01028640,Female (including trans woman),38,1
E01028640,Female (including trans woman),39,2
E01028640,Female (including trans woman),40,3
E01028640,Female (including trans woman),41,2
E01028640,Female (including trans woman),42,3
E01028640,Female (including trans woman),43,1
E01028640,Female (including trans woman),44,2
E01028640,Female (including trans woman),45,3
E01028640,Female (including trans woman),46,2
E01028640,Female (including trans woman),47,2
E01028640,Female (including trans woman),48,1
E01028640,Female (including trans woman),49,2
E01028640,Female (including trans woman),51,1
E01028640,Female (including trans woman),52,1
E01028640,Female (including trans woman),53,2
E01028640,Female (including trans woman),56,2
E01028640,Female (including trans woman),58,1
E01028640,Female (including trans woman),59,2
E01028640,Female (including trans woman),60,1
E01028640,Female (including trans woman),61,1
E01028640,Female (including trans woman),62,2
E01028640,Female (including trans woman),63,2
E01028640,Female (including trans woman),64,2
E01028640,Female (including trans woman),68,1
E01028640,Female (including trans woman),70,1
E01028640,Female (including trans woman),71,1
E01028640,Female (including trans woman),72,4
E01028640,Female (including trans woman),73,1
E01028640,Female (including trans woman),74,1
E01028640,Female (including trans woman),75,1
E01028640,Female (including trans woman),77,2
E01028640,Female (including trans woman),79,2
E01028640,Female (including trans woman),80,2
E01028640,Female (including trans woman),81,1
E01028640,Female (including trans woman),82,1
E01028640,Female (including trans woman),85,1
E01028640,Female (including trans woman),86,2
E01028640,Female (including trans woman),87,3
E01028640,Female (including trans woman),88,2
E01028640,Non-binary,14,2
E01028640,Not known or not stated,34,1
E01028640,Not known or not stated,50,1
E01028640,Not known or not stated,78,1
E01028641,Male (including trans man),12,2
E01028641,Male (including trans man),13,2
E01028641,Male (including trans man),14,3
E01028641,Male (including trans man),15,3
E01028641,Male (including trans man),16,2
E01028641,Male (including trans man),17,5
E01028641,Male (including trans man),18,1
E01028641,Male (including trans man),21,3
E01028641,Male (including trans man),22,2
E01028641,Male (including trans man),23,1
E01028641,Male (including trans man),24,4
E01028641,Male (including trans man),25,3
E01028641,Male (including trans man),26,1
E01028641,Male (including trans man),28,2
E01028641,Male (including trans man),32,1
E01028641,Male (including trans man),33,1
E01028641,Male (including trans man),34,1
E01028641,Male (including trans man),35,3
E01028641,Male (including trans man),36,1
E01028641,Male (including trans man),37,2
E01028641,Male (including trans man),38,2
E01028641,Male (including trans man),39,3
E01028641,Male (including trans man),40,1
E01028641,Male (including trans man),41,2
E01028641,Male (including trans man),42,6
E01028641,Male (including trans man),43,1
E01028641,Male (including trans man),44,2
E01028641,Male (including trans man),45,1
E01028641,Male (including trans man),46,2
E01028641,Male (including trans man),47,4
E01028641,Male (including trans man),49,2
E01028641,Male (including trans man),52,3
E01028641,Male (including trans man),53,1
E01028641,Male (including trans man),54,1
E01028641,Male (including trans man),55,1
E01028641,Male (including trans man),57,2
E01028641,Male (including trans man),58,1
E01028641,Male (including trans man),59,2
E01028641,Male (including trans man),60,2
E01028641,Male (including trans man),61,2
E01028641,Male (including trans man),62,1
E01028641,Male (including trans man),63,1
E01028641,Male (including trans man),64,3
E01028641,Male (including trans man),65,1
E01028641,Male (including trans man),66,1
E01028641,Male (including trans man),67,1
E01028641,Male (including trans man),68,2
E01028641,Male (including trans man),70,3
E01028641,Male (including trans man),71,3
E01028641,Male (including trans man),72,4
E01028641,Male (including trans man),73,2
E01028641,Male (including trans man),75,1
E01028641,Male (including trans man),76,2
E01028641,Male (including trans man),77,1
E01028641,Male (including trans man),78,1
E01028641,Male (including trans man),79,1
E01028641,Male (including trans man),80,1
E01028641,Male (including trans man),81,3
E01028641,Male (including trans man),82,1
E01028641,Male (including trans man),84,2
E01028641,Male (including trans man),85,1
E01028641,Male (including trans man),86,1
E01028641,Male (including trans man),87,2
E01028641,Male (including trans man),88,1
E01028641,Male (including trans man),89,3
E01028641,Female (including trans woman),12,2
E01028641,Female (including trans woman),16,1
E01028641,Female (including trans woman),19,3
E01028641,Female (including trans woman),21,1
E01028641,Female (including trans woman),22,2
E01028641,Female (including trans woman),23,2
E01028641,Female (including trans woman),24,5
E01028641,Female (including trans woman),25,2
E01028641,Female (including trans woman),26,1
E01028641,Female (including trans woman),27,1
E01028641,Female (including trans woman),28,2
E01028641,Female (including trans woman),29,1
E01028641,Female (including trans woman),32,2
E01028641,Female (including trans woman),33,1
E01028641,Female (including trans woman),34,2
E01028641,Female (including trans woman),35,1
E01028641,Female (including trans woman),37,2
E01028641,Female (including trans woman),38,1
E01028641,Female (including trans woman),42,2
E01028641,Female (including trans woman),43,1
E01028641,Female (including trans woman),44,1
E01028641,Female (including trans woman),45,1
E01028641,Female (including trans woman),46,2
E01028641,Female (including trans woman),47,3
E01028641,Female (including trans woman),48,2
E01028641,Female (including trans woman),49,1
E01028641,Female (including trans woman),50,1
E01028641,Female (including trans woman),51,1
E01028641,Female (including trans woman),55,1
E01028641,Female (including trans woman),56,2
E01028641,Female (including trans woman),57,1
E01028641,Female (including trans woman),59,2
E01028641,Female (including trans woman),63,1
E01028641,Female (including trans woman),64,1
E01028641,Female (including trans woman),65,3
E01028641,Female (including trans woman),66,2
E01028641,Female (including trans woman),69,1
E01028641,Female (including trans woman),70,1
E01028641,Female (including trans woman),72,1
E01028641,Female (including trans woman),73,2
E01028641,Female (including trans woman),77,3
E01028641,Female (including trans woman),81,1
E01028641,Female (including trans woman),83,2
E01028641,Female (including trans woman),84,3
E01028641,Female (including trans woman),85,1
E01028641,Female (including trans woman),86,1
E01028641,Female (including trans woman),87,1
E01028641,Female (including trans woman),88,1
E01028641,Female (including trans woman),89,2
E01028641,Non-binary,21,1
E01028641,Non-binary,30,2
E01028641,Non-binary,41,1
E01028641,Non-binary,47,1
E01028641,Non-binary,49,1
E01028641,Non-binary,75,1
E01028641,Non-binary,77,2
E01028641,Non-binary,88,1
E01028641,Other (not listed),34,1
E01028641,Other (not listed),55,1
E01028641,Other (not listed),79,1
E01028641,Other (not listed),81,1
E01028641,Not known or not stated,48,1
E01028644,Male (including trans man),14,1
E01028644,Male (including trans man),17,2
E01028644,Male (including trans man),24,1
E01028644,Male (including trans man),34,1
E01028644,Male (including trans man),44,1
E01028644,Male (including trans man),46,1
E01028644,Male (including trans man),47,1
E01028644,Male (including trans man),51,1
E01028644,Male (including trans man),55,1
E01028644,Male (including trans man),59,1
E01028644,Male (including trans man),64,1
E01028644,Male (including trans man),70,1
E01028644,Male (including trans man),72,1
E01028644,Female (including trans woman),15,1
E01028644,Female (including trans woman),29,1
E01028644,Female (including trans woman),44,2
E01028644,Female (including trans woman),53,1
E01028644,Female (including trans woman),59,1
E01028644,Female (including trans woman),73,1
E01028644,Female (including trans woman),84,1
E01028646,Male (including trans man),13,1
E01028646,Male (including trans man),14,1
E01028646,Male (including trans man),15,1
E01028646,Male (including trans man),17,1
E01028646,Male (including trans man),18,3
E01028646,Male (including trans man),19,1
E01028646,Male (including trans man),20,1
E01028646,Male (including trans man),22,3
E01028646,Male (including trans man),23,2
E01028646,Male (including trans man),25,3
E01028646,Male (including trans man),26,2
E01028646,Male (including trans man),27,1
E01028646,Male (including trans man),28,4
E01028646,Male (including trans man),31,3
E01028646,Male (including trans man),32,4
E01028646,Male (including trans man),33,3
