YEAR_MONTH,COMMISSIONER_CODE,COMMISSIONER_NAME,CONTRACT_NUMBER,PROVIDER_NAME,LATEST_PPC_ADDRESS_POSTCODE,LSOA11_CODE,UDA_PERF_TARGET,UDA_FIN_VAL,UDA_DELIVERED,LATE_SUBMITTED_FP17,UDA_DELIVERED_FD,BAND_1_DELIVERED,"BAND_2A_DELIVERED ",BAND_2B_DELIVERED,BAND_2C_DELIVERED,BAND_3_DELIVERED,BAND_URGENT_DELIVERED,BAND_OTHER_DELIVERED,CHILD_12M_COUNT,ADULT_24M_COUNT,GENERAL_DENTAL_FIN_VALUE
202312,QRL,Hampshire and Isle Of Wight ICB,1663400001,Mr & Mrs Gabriel,PO10 7AW,E01022929,3292,101968.23,264.4,0,178.6,133,35,1,1,0,12,0,1082,1011,101968.23
202312,QK1,"Leicester, Leicestershire and Rutland ICB",1663670001,Uppingham & Upperton Dental Practice Ltd,LE3 0BH,E01013776,7316,203798.37,344,0,0,115,28,5,0,7,30,0,531,842,109193.37
202312,QWO,West Yorkshire ICB,1663910001,Horsforth Smile Clinic Ltd,LS18 4RJ,E01011459,15597,462137.46,917.2,0,0,368,75,7,0,18,61,1,1855,3654,462137.46
202312,QOP,Greater Manchester ICB,1664050001,Penny Meadow Dental Care Limited,OL6 6HE,E01005948,16838,604897.99,1134.4,0,0,431,93,17,1,23,47,0,2162,3816,604897.99
202312,QU9,"Buckinghamshire, Oxfordshire and Berkshire West ICB",1664130001,ALAN LEWIS & ASSOCIATES LTD,RG1 7NL,E01033422,59263,1940321.83,4872.2,0,0,1020,435,187,2,100,321,2,5768,14396,1940321.83
202312,QE1,Lancashire and South Cumbria ICB,1665370001,Miss R Dhariwal,BB1 2AE,E01012576,6200,233578.37,262.4,0,0,8,37,9,0,8,2,0,1026,973,233578.37
202312,QWO,West Yorkshire ICB,1665610001,Wakefield Road Surgery Partnership,BD4 7PT,E01010609,29035,1300715.83,2183.8,0,0,578,162,80,1,53,64,0,3040,5940,1300715.83
202312,QMJ,North Central London ICB,1666180001,DENTAL ARTS STUDIO ( DENTAL CARE) LIMITED,EN2 6EB,E01001450,34835,1107637.16,2113.4,2,0,659,178,54,1,41,132,1,3709,7780,1107637.16
202312,QF7,South Yorkshire ICB,1666260001,Impressions Dental Care Limited,DN1 2HS,E01007645,13344,461889.6,1017,2,60.6,260,73,20,1,33,30,0,775,3243,461889.6
202312,QWE,South West London ICB,1666340001,Lancaster House Dental Practice,SE25 4BJ,E01001142,14290,474546.29,670,1,48.8,145,68,15,0,15,55,0,787,3400,474546.29
202312,QHM,North East and North Cumbria ICB,1666850001,Castle Dene Dental Surgery,SR8 1BT,E01020746,19042,664492.35,1360.8,0,0,206,84,71,0,34,114,3,1111,4842,664492.35
202312,QYG,Cheshire and Merseyside ICB,1666930001,Roe Street Dental Practice,SK11 6UT,E01018624,14952,509750.14,1359.2,0,0,373,133,46,0,21,86,2,714,3614,472050.14
202312,QOP,Greater Manchester ICB,1667070001,151 Dental Ltd,M16 9WR,E01006113,13657,426227.38,1274.8,16,0,227,97,109,0,18,24,1,927,1880,426227.38
202312,QF7,South Yorkshire ICB,1667230001,Woodhouse Dental Practice,S13 7JL,E01007970,19196,742078.04,1387.2,0,125,515,147,30,2,19,31,2,1215,5489,742078.04
202312,QYG,Cheshire and Merseyside ICB,1667310001,Dental Elements,WA8 6GD,E01012367,13000,470975.76,826,0,0,303,68,19,0,11,75,2,1005,2983,470975.76
202312,QKS,Kent And Medway ICB,1667580001,The Blockley Partnership,TN4 8BH,E01024801,4900,146547.81,326.6,0,0,176,28,4,1,2,13,0,1309,551,146547.81
202312,QNX,Sussex ICB,1667820001,Alfa Dental Ltd,BN9 9QX,E01021049,20646,711913.77,1395.4,0,0,359,109,42,5,34,47,0,1163,4253,711913.77
202312,QNX,Sussex ICB,1667820002,Alfa Dental Ltd,BN1 9JG,E01016915,9694,421395.42,762.6,0,0,147,58,33,1,20,23,2,480,1672,421395.42
202312,QMF,North East London ICB,1667900001,East London Dental Care,E13 8PS,E01003602,6171,194672.15,448.4,0,0,178,55,6,0,5,12,1,1232,1221,194672.15
202312,QRV,North West London ICB,1668040001,The Neasden Dental Clinic,NW2 6JH,E01000510,10922,319878.32,867,3,68.4,165,88,20,1,23,45,1,1187,2406,319878.32
202312,QMF,North East London ICB,1668390001,Dr S Hirekodi and Mrs A Hirekodi,IG11 0LG,E01000093,11960,468702.58,575.4,0,0,24,50,57,0,4,57,0,1568,1317,468702.58
202312,QU9,"Buckinghamshire, Oxfordshire and Berkshire West ICB",1668470001,Ratti GDS Contract Partnership,OX29 8BD,E01028790,13500,390822.35,641.6,0,0,204,69,8,1,11,33,1,2008,5067,390822.35
202312,QNX,Sussex ICB,1669600001,Dumbledore Dental Care Ltd,RH17 6HB,E01031692,13000,414216.32,1348.4,0,0,430,134,45,1,18,57,0,1691,4212,414216.32
202312,QRL,Hampshire and Isle Of Wight ICB,1670290001,The Dental Practice,SO15 2GD,E01017136,16368,558520.69,279.4,0,0,79,16,6,0,10,2,0,819,980,558520.69
202312,QOQ,Humber and North Yorkshire ICB,1670370001,Scartho Dental Practice Limited,DN33 2LY,E01013192,1100,33838.43,60,0,0,42,6,0,0,0,0,0,418,57,33838.43
202312,QPM,Northamptonshire ICB,1670450001,QUALITY DENTAL CARE LIMITED,NN14 2RL,E01032971,24333,689191.01,2194.4,1,0,237,55,266,1,34,42,0,1245,3633,505557.68
202312,QWO,West Yorkshire ICB,1670530001,Stainbeck Dental Surgery,LS7 2PW,E01011688,21591,902442.92,1295.4,0,0,348,154,26,2,24,42,3,2149,5458,902442.92
202312,QOQ,Humber and North Yorkshire ICB,1671500001,Harris Family Dental Practice,DN31 2AW,E01013187,17600,619973.08,1042,0,0,289,168,15,0,11,35,2,2087,3785,619973.08
202312,QUE,Cambridgeshire and Peterborough ICB,1672310001,Onefiveseven Partnership,PE1 4DD,E01015655,25340,875606.93,851.8,0,0,224,82,37,0,11,54,1,1521,4210,875606.93
202312,QOP,Greater Manchester ICB,1673120001,Vallance Dental Centre Ltd,M13 9UJ,E01005065,21353,872098.2,1463.8,0,0,483,112,35,3,27,94,1,3006,4468,872098.2
202312,QOP,Greater Manchester ICB,1673120002,Vallance Dental Centre Ltd,M60 9AH,E01033674,2000,205962.23,118.2,0,0,4,10,1,0,6,6,0,,617,205962.23
202312,QU9,"Buckinghamshire, Oxfordshire and Berkshire West ICB",1673200001,MANOR DENTAL CARE,OX3 7RB,E01028537,15661,541230.03,654.6,0,0,214,57,10,0,10,83,0,892,2998,541230.03
202312,QE1,Lancashire and South Cumbria ICB,1673390001,St Annes Dental Clinic Ltd,FY8 1RF,E01024987,27421,1067835.09,1456.6,0,0,372,112,49,6,29,93,2,1746,9279,1059385.09
202312,QOQ,Humber and North Yorkshire ICB,1673470001,Clifton Dental Practice Limited,YO30 6AW,E01013344,2700,96987.11,194,0,0,53,31,6,0,1,5,0,537,349,96987.11
202312,QMF,North East London ICB,1673710001,Shezadi Zikria,RM12 4TG,E01002319,6768,232183.05,360.8,0,0,66,60,10,0,2,34,0,547,1384,232183.05
202312,QGH,Herefordshire and Worcestershire ICB,1674440001,Eachway Dental Practice,B45 9DQ,E01032126,9534,265368.04,591.2,0,0,157,56,19,1,10,36,1,699,2459,265368.04
202312,QKK,South East London ICB,1675170001,HB Dental Practice Limited,BR1 5AB,E01000819,20586,594967.23,892.8,0,0,100,85,28,3,28,24,1,779,2300,594967.23
202312,QNX,Sussex ICB,1675250001,Brunswick Practice Ltd,BN3 1DG,E01016854,14742,571284.63,1269,0,0,167,133,32,3,41,25,0,797,3301,571284.63
202312,QWO,West Yorkshire ICB,1676140001,Heaton Dental Care Limited,BD9 5BU,E01010804,10649,355414.37,523.8,0,0,171,25,10,1,14,44,0,1541,2337,355414.37
202312,QF7,South Yorkshire ICB,1676220001,JCS Dental Practice,DN2 5BE,E01007647,4471,154801.63,345.4,0,0,88,32,15,0,6,12,1,189,927,154801.63
202312,QM7,Hertfordshire and West Essex ICB,1677030001,Red House Dental,WD4 8BH,E01023406,1668,49409.57,76.6,0,0,38,6,1,0,1,3,0,360,249,49409.57
202312,QE1,Lancashire and South Cumbria ICB,1677110001,Bridge Dental Practice,BB10 1LA,E01024877,2000,50656.89,128.6,0,0,50,14,3,0,1,8,0,491,405,50656.89
202312,QU9,"Buckinghamshire, Oxfordshire and Berkshire West ICB",1677460001,Chipping Norton Dental Practice Limited,OX7 5LJ,E01028783,32921,957330.65,2221.4,0,0,742,178,71,2,38,97,4,2476,8083,957330.65
202312,QF7,South Yorkshire ICB,1678190001,Crystal Peaks Orthodontics Centre,S20 7HZ,E01008034,26695,1131317.82,1947.4,0,0,508,230,35,3,36,97,2,2046,8921,1131317.82
202312,QT6,Cornwall and the Isles Of Scilly ICB,1678270001,Tully Crine LTD,TR3 6HH,E01018817,15133,480159.88,340.6,0,0,86,33,12,2,5,18,0,447,2098,480159.88
202312,QNX,Sussex ICB,1678350001,MDS Dental Care,BN1 5BF,E01017005,1460,61400.82,104.6,0,0,34,11,2,0,2,3,0,464,45,61400.82
202312,QJ2,Derby and Derbyshire ICB,1679240001,Killamarsh Dental Practice Ltd,S21 1AL,E01019802,14759,466425.98,534,0,0,90,54,7,1,19,10,0,644,2736,466425.98
202312,QSL,Somerset ICB,1679910001,Bridge Street Dental Centre,TA1 1TP,E01029289,1338,35108.8,,,,,,,,,,,56,227,35108.8
202312,QMF,North East London ICB,1680090001,East Street Dental Ltd,IG11 8EN,E01000010,24937,959265.55,2001,1,97.4,336,191,92,2,44,75,0,2407,5585,959265.55
202312,QWO,West Yorkshire ICB,1680250001,Summerville Road Dental Practice,BD7 1PX,E01010836,6736,222365.77,683.2,0,0,51,118,35,0,5,36,0,762,977,222365.77
202312,QOP,Greater Manchester ICB,1680330001,Mossley Dental Care,OL5 0PD,E01006058,2000,67955.73,40.4,0,0,11,5,0,0,1,2,0,693,111,67955.73
202312,QR1,Gloucestershire ICB,1680920001,Archway Dental Limited,GL5 2AA,E01022365,24200,660745.75,,,,,,,,,,,,3925,660745.75
202312,QOP,Greater Manchester ICB,1681570001,Rattan & Wilson Partnership,BL3 4QW,E01004836,3981,110334.39,18.2,0,0,2,5,0,0,0,1,0,400,684,110334.39
202312,QVV,Dorset ICB,1681650001,Stalbridge Dental Practice Ltd,DT10 2RG,E01020434,3669,113689.01,116.4,0,0,44,9,5,0,1,7,0,360,263,113689.01
202312,QJK,Devon ICB,1682620001,SpaDental Plymouth LLP,PL3 4RJ,E01015100,13394,426213.08,1387.2,1,0,966,89,9,2,6,11,2,4967,1287,426213.08
202312,QOP,Greater Manchester ICB,1682700001,Dr Gordon & Dr Wild Partnership,BL2 6PA,E01004796,26084,984701,1795.6,0,0,661,164,44,2,20,128,4,2495,6122,984701
202312,QJM,Lincolnshire ICB,1682970001,Mr Sherer & Mr Levin,DN21 1LP,E01026384,8921,246890.59,299.8,0,0,185,19,2,0,2,19,1,771,1626,246890.59
202312,QMM,Norfolk and Waveney ICB,1683000001,Witard Dental Practice,NR7 9XD,E01026803,13132,379410.46,608,0,0,179,51,14,0,13,40,2,549,1783,379410.46
202312,QNX,Sussex ICB,1683190001,"S Cowley, J Angelo, F Rupani",BN3 5QJ,E01016996,18083,567442.93,1264.8,0,0,268,99,29,4,34,89,1,1341,3579,567442.93
202312,QM7,Hertfordshire and West Essex ICB,1683350001,Darius Sair Limited,WD6 4EB,E01023536,18357,654888.11,1202.8,0,0,166,80,72,0,28,74,1,1201,3660,654888.11
202312,QM7,Hertfordshire and West Essex ICB,1683430001,INSPIRE DENTAL CARE,WD3 7DJ,E01023852,17816,527040.79,1052.6,1,0,259,97,10,0,33,48,0,1932,3643,527040.79
202312,QKK,South East London ICB,1684080001,Whitecross Dental Care Limited,SW2 1NP,E01003025,35407,1408762.2,1544.6,0,0,42,22,73,0,84,33,2,997,4925,1408762.2
202312,QE1,Lancashire and South Cumbria ICB,1684160001,Nelson Centre Dental Practice,BB9 7UU,E01025182,5750,226746.19,551.8,3,0,33,67,45,0,7,19,0,569,938,226746.19
202312,QYG,Cheshire and Merseyside ICB,1684400001,John Sullivan Dental Practice Ltd,SK9 5ND,E01018652,1000,25473.7,30,0,0,21,3,0,0,0,0,0,157,77,25473.7
202312,QE1,Lancashire and South Cumbria ICB,1684670001,Schofield & Pickup,BB7 2HJ,E01025344,7219,310102.3,455,1,0,208,39,4,1,4,46,1,1214,1827,239034.42
202312,QHM,North East and North Cumbria ICB,1685640001,"The Grainger Stockton, Birtley and Stanley Dental Partnershi",DH3 1LR,E01008175,21272,575251.86,1642.8,0,0,668,197,43,1,11,24,1,1649,6476,575251.86
202312,QRV,North West London ICB,1685990001,Dental Centre 100,W12 9AH,E01001860,3076,109438.69,148,0,0,12,3,5,0,8,5,0,126,332,109438.69
202312,QOP,Greater Manchester ICB,1686530001,SimplyOne Dental,OL6 8NX,E01005949,26986,970963.1,2524.2,0,0,538,210,76,8,55,216,1,1895,5458,970963.1
202312,QWO,West Yorkshire ICB,1687850001,Bedford & Associates Limited,BD12 8AD,E01010869,23757,771130.82,2033,0,0,414,203,79,9,38,55,5,1671,5837,771130.82
202312,QRV,North West London ICB,1688230001,MR JJ LAI,HA9 9AB,E01000482,8235,264958.69,622.4,0,124,71,36,23,2,26,2,0,871,1235,264958.69
202312,QHM,North East and North Cumbria ICB,1688660001,H Singh & Associates Ltd,NE33 3PH,E01008668,18452,606462,1466.8,0,0,376,149,38,5,23,104,7,1126,5178,606462
202312,QOX,"Bath and North East Somerset, Swindon And Wiltshire ICB",1688740001,Mr Jiten Doshi,BA2 4BQ,E01014370,8940,228141.49,86.8,0,0,61,7,0,0,0,4,0,820,132,228141.49
202312,QOX,"Bath and North East Somerset, Swindon And Wiltshire ICB",1688820001,Ms G Parson,SP2 7RP,E01032003,2100,63827.69,170.6,1,0,60,22,1,0,3,4,0,271,549,63827.69
202312,QWO,West Yorkshire ICB,1689040001,Mount Dental Surgery Limited,WF17 7QF,E01011017,19251,712379.05,1455,0,0,390,158,28,11,22,90,2,1365,4430,712379.05
202312,QOX,"Bath and North East Somerset, Swindon And Wiltshire ICB",1689200001,Katherine Price,SN9 5AQ,E01031870,800,20596.21,61,0,0,49,4,0,0,0,0,0,472,60,20596.21
202312,QOP,Greater Manchester ICB,1689470001,Silverwell Dental Surgery,BL1 1PP,E01004817,12600,380187,833,0,0,243,79,14,0,21,25,2,1235,2394,380187
202312,QWE,South West London ICB,1689550001,Tolworth Rise Practice,KT5 9ET,E01002915,6000,165086.21,362.8,0,0,119,36,9,1,6,9,1,450,1474,165086.21
202312,QNC,Staffordshire and Stoke-on-Trent ICB,1689710001,Blurton Dental Centre,ST3 2BS,E01014239,28918,904847.9,1271.2,0,0,278,102,42,2,32,66,1,1488,5011,904847.9
202312,QJG,Suffolk and North East Essex ICB,1690560001,Mr. Mazdak Eyrumlu and Honar Shakir,CO13 9PW,E01021986,25845,721361.18,1275.6,0,0,231,103,61,1,30,53,1,1073,4858,721361.18
202312,QU9,"Buckinghamshire, Oxfordshire and Berkshire West ICB",1691530001,Prospect Street Dental Practice,RG4 8JB,E01016362,3522,97142.14,230,0,0,172,14,2,0,0,5,0,1697,209,97142.14
202312,QWO,West Yorkshire ICB,1691880001,Thornton Dental Limited,BD13 3EY,E01010798,13031,421586.44,760.2,0,0,211,66,28,0,14,26,1,1197,3141,421586.44
202312,QYG,Cheshire and Merseyside ICB,1691960001,Prescot House Dental Surgery,L34 3LD,E01006463,34141,1066931.2,945.4,0,107.6,212,91,26,1,20,57,1,1686,5625,1066931.2
202312,QMF,North East London ICB,1692340001,Hoe St Dental Surgery Ltd,E17 9BD,E01004406,26490,850266.8,1810.8,1,179.2,145,102,38,3,87,84,5,1781,6603,850266.8
202312,QVV,Dorset ICB,1692500001,Mrs E Aslani,BH23 1LN,E01020368,2760,78103.73,197,0,0,79,26,2,0,2,5,0,440,618,78103.73
202312,QMF,North East London ICB,1692850001,TMG Dentistry Ltd,RM3 9ND,E01002283,13200,528079.85,1058.6,0,0,237,84,45,3,22,48,3,1044,2759,528079.85
202312,QRL,Hampshire and Isle Of Wight ICB,1693150001,Parkway Dental Care,PO9 3EZ,E01022911,24444,747004.43,1862.6,0,0,531,200,50,4,34,38,0,1667,6722,747004.43
202312,QRV,North West London ICB,1694550001,Preeman Limited Smile For Life Dental Clinic (Hammersmith),W6 7AF,E01001898,25000,839685,2216.2,0,0,353,132,90,20,63,101,2,1117,5203,839685
202312,QJM,Lincolnshire ICB,1694630002,A T Dent Ltd,PE21 7BX,E01026041,54000,1455587.93,1646.4,3,0,660,156,34,0,15,143,0,2263,6874,1455587.93
202312,QM7,Hertfordshire and West Essex ICB,1694710001,Sawbridgeworth Dental Practice Limited,CM21 9JJ,E01023501,19805,585575.54,1337.2,0,0,413,133,42,2,17,81,0,1673,5828,585575.54
202312,QJ2,Derby and Derbyshire ICB,1695440001,"STEEPLE GRANGE SMILES LTD.,",DE4 4FS,E01019634,153,5592.3,19.2,0,0,9,3,0,0,0,1,0,66,24,5592.3
202312,QYG,Cheshire and Merseyside ICB,1696330001,Chester Dental Clinic,CH1 1RG,E01018326,17775,551966.5,766.6,2,0,173,74,24,1,15,53,3,372,1459,551966.5
202312,QM7,Hertfordshire and West Essex ICB,1696840001,Beehive Dental Practice,AL7 4BH,E01023946,7550,222633.11,302,0,0,101,28,9,0,5,10,0,1107,633,222633.11
202312,QOQ,Humber and North Yorkshire ICB,1697810001,Scunthorpe Health Club Limited,DN15 7PN,E01013332,16227,680805.7,971.4,0,0,264,78,30,0,18,87,7,1491,4583,680805.7
202312,QOQ,Humber and North Yorkshire ICB,1697810003,Scunthorpe Health Club Limited,DN15 7PN,E01013332,5000,618620.76,477,0,0,0,1,0,0,0,395,0,245,5199,618620.76
202312,QNX,Sussex ICB,1699270002,Kings Dental Care,RH19 1AW,E01031743,4840,143791.34,316.4,0,0,77,23,12,0,8,12,1,355,902,143791.34
202312,QK1,"Leicester, Leicestershire and Rutland ICB",1699350001,Firs Dental Clinic,LE4 3EG,E01025679,23925,768067.76,1420.4,0,0,518,129,16,1,27,87,0,1664,4969,768067.76
202312,QGH,Herefordshire and Worcestershire ICB,1699940002,Abbotsbury Court Practice Limited,WR5 3TY,E01032326,6527,205192.03,410,0,0,204,46,5,0,1,25,2,867,1631,205192.03
202312,QHM,North East and North Cumbria ICB,1700110001,SRDP,NE34 6AL,E01008635,68757,2409559.21,3008.2,0,0,689,337,69,3,59,176,12,3504,11002,2188596.93
202312,QRL,Hampshire and Isle Of Wight ICB,1700460001,Mr T Darling,SO31 8BR,E01022657,16458,488274.93,706.6,0,0,307,42,8,1,12,68,4,1881,4986,488274.93
202312,QJK,Devon ICB,1700620001,St Pauls Dental Practice Ltd,TQ12 2HP,E01020217,19373,782035.96,1459.6,0,0,406,184,48,5,12,41,12,932,5069,782035.96
202312,QMF,North East London ICB,1700700001,CHADWELL DENTAL CARE LTD,RM6 4AL,E01003662,23737,691680.72,1615,0,0,393,142,42,2,43,45,2,1898,5140,691680.72
202312,QUY,"Bristol, North Somerset and South Gloucestershire ICB",1700890001,Your Dentist Limited,BS1 4AZ,E01014540,2527,88698.42,66,0,0,19,8,1,0,1,5,0,328,434,88698.42
202312,QT1,Nottingham and Nottinghamshire ICB,1701000001,Rooprai & Aulak,NG18 1NG,E01028274,3129,82517.15,245.4,0,0,113,26,8,0,1,2,0,1185,300,82517.15
202312,QYG,Cheshire and Merseyside ICB,1701190001,Halton Road Family Dental Practice,WA7 5RL,E01012404,18345,565697.22,1452,1,0,247,129,38,0,38,130,14,1673,5548,565697.22
202312,QRL,Hampshire and Isle Of Wight ICB,1701270001,The Erfans,PO16 0NX,E01022723,10245,309694.2,594,0,0,156,56,18,0,13,10,1,499,2168,309694.2
202312,QWE,South West London ICB,1702670001,Dental Beauty Addington,CR2 8JJ,E01001061,10000,315688.46,771,1,0,206,43,24,4,18,60,1,1156,3492,315688.46
202312,QYG,Cheshire and Merseyside ICB,1702910001,Thornton Dental Practice,L23 4TA,E01007037,10516,401424.14,585.6,1,0,150,73,8,0,12,28,2,525,1963,401424.14
202312,QKK,South East London ICB,1704530001,IDH Limited,SE15 1LA,E01003989,13310,522490.27,649.2,0,74.8,103,51,28,0,17,31,1,905,2122,522490.27
202312,QM7,Hertfordshire and West Essex ICB,1705180001,Pondental Surgery,EN8 9BH,E01023301,34000,915064.04,1018.2,0,199,397,109,9,0,16,46,2,1497,5098,915064.04
202312,QHM,North East and North Cumbria ICB,1705260001,Framwellgate Dental Surgery Limited,DH1 5EJ,E01020708,21656,651578.39,1087.4,0,132.6,483,83,20,1,15,57,0,1678,6256,651578.39
202312,QXU,Surrey Heartlands ICB,1705340002,MR P MARSDEN,RH1 3EN,E01030602,26000,856656.47,2156.8,0,0,585,139,42,22,54,119,0,1840,6338,856656.47
202312,QVV,Dorset ICB,1705420001,Mr A Ebodi Deljoujin,BH11 9DS,E01015312,18100,529944.5,833,0,0,336,53,14,3,12,85,2,1974,3830,529944.5
202312,QOQ,Humber and North Yorkshire ICB,1705500001,V I Dental Centre,YO16 4EL,E01012943,37374,1358692.05,671.2,0,0,208,57,10,1,16,36,0,1032,5630,1358692.05
202312,QMF,North East London ICB,1706150002,Mr N.Nagpaul & Mr J. Ginty,E14 9SN,E01032771,300,74109.63,27,0,0,0,9,0,0,0,0,0,,20,74109.63
202312,QOQ,Humber and North Yorkshire ICB,1706900001,Church House Dental Practice,HU17 9EY,E01013071,23744,1023698.6,1358.2,0,0,472,119,21,1,28,66,2,1581,6188,1023698.6
202312,QJ2,Derby and Derbyshire ICB,1707390001,Derby City Dental Care Partnership,DE1 2QS,E01033166,32380,830714.44,1161.4,0,0,411,106,24,1,21,42,0,1305,4640,830714.44
202312,QKK,South East London ICB,1707630002,MR R MAYOR,DA8 3HG,E01000438,13099,401662.99,597.2,0,0,92,60,14,0,19,21,2,631,2247,401662.99
202312,QWE,South West London ICB,1707980001,Sreenesh Kandian,SM1 4DW,E01004137,3534,107058.76,170.4,0,0,90,11,3,0,2,7,0,524,1088,107058.76
202312,QMJ,North Central London ICB,1708010001,Harwinder Kalsi,NW4 4NL,E01000309,6361,215928.77,259.4,0,0,70,30,5,0,6,2,0,582,979,215928.77
202312,QJK,Devon ICB,1709090001,Larkham House Dental Practice Limited,PL7 4PH,E01015122,25338,791756.85,1338.4,0,0,511,164,18,0,12,82,0,2330,5755,791756.85
202312,QKK,South East London ICB,1709330001,Keya Vithani and Varsha Vithani,SE28 8RA,E01001688,7449,216922.74,393.4,0,0,153,45,5,0,6,7,0,1258,1013,216922.74
202312,QHM,North East and North Cumbria ICB,1709410001,InDental Practice Limited,NE8 4BQ,E01008203,36554,1363901.19,2816,0,250.2,431,245,85,4,86,135,3,2396,9227,1363901.19
202312,QUE,Cambridgeshire and Peterborough ICB,1710180001,The Hamptons Dental Care,PE7 8DS,E01033180,3694,105870.68,38,0,0,19,3,2,0,0,0,0,418,441,105870.68
202312,QUE,Cambridgeshire and Peterborough ICB,1710180002,The Hamptons Dental Care,PE7 8DS,E01033180,806,24550.65,7.2,0,0,0,0,0,0,0,6,0,3,34,24550.65
202312,QM7,Hertfordshire and West Essex ICB,1710420001,Buntingford Dental Clinic,SG9 9AB,E01023466,21768,646244.49,739.2,0,0,230,47,13,2,18,61,0,813,2285,646244.49
202312,QNC,Staffordshire and Stoke-on-Trent ICB,1710770001,Avondale House Surgery Ltd,WS15 2BA,E01029404,30210,972757.86,2292.4,0,0,345,182,88,9,66,87,2,1729,6801,972757.86
202312,QRV,North West London ICB,1710850001,London Dental Studios,SW1V 1QT,E01004749,4341,123396.62,113.8,0,0,23,16,4,0,1,9,0,107,772,123396.62
202312,QXU,Surrey Heartlands ICB,1711070001,Mr Sachin Anand & Miss Shalini Anand,KT13 9PT,E01030339,10855,308476.67,232.6,0,0,70,28,3,0,3,23,0,737,780,308476.67
202312,QNX,Sussex ICB,1711070002,Mr Sachin Anand & Miss Shalini Anand,RH15 9DY,E01031709,21500,705386.79,1609,0,0,590,172,28,3,22,65,0,2187,4463,705386.79
202312,QT1,Nottingham and Nottinghamshire ICB,1711150001,Titchfield Park Dental Clinic Limited,NG19 9AH,E01028272,2500,67692.86,171.6,0,0,106,11,1,0,2,3,0,794,132,67692.86
202312,QMJ,North Central London ICB,1711900001,Jasleen Padda,EN3 5PT,E01001441,4098,165390.84,268.8,0,0,54,27,9,0,7,4,0,423,497,165390.84
202312,QKS,Kent And Medway ICB,1712040001,Manzoor and Shah,ME16 8TR,E01033089,3946,118015.87,232.4,0,0,150,10,5,1,1,7,0,1369,269,118015.87
202312,QYG,Cheshire and Merseyside ICB,1712200001,L G Woodgate Ltd,WA12 9SH,E01006856,26111,832875.89,1910.2,0,0,603,130,33,1,42,201,0,1965,7223,805107.89
202312,QMM,Norfolk and Waveney ICB,1712390001,The Loddon Dental Practice,NR14 6QH,E01026911,15264,475042.19,426.8,0,0,87,39,6,2,8,69,0,460,2720,475042.19
202312,QHL,Birmingham and Solihull ICB,1713600001,"Dr AS Bhandal, Dr Balbir Bhandal & Dr Baljit Bhandal",B27 7UQ,E01009018,4033,106183.99,414.8,0,0,43,28,5,0,21,9,0,292,883,106183.99
202312,QR1,Gloucestershire ICB,1715220001,Lechlade Dental Practice,GL7 3AP,E01022210,800,22127.79,71,0,0,35,7,3,0,0,0,0,345,41,22127.79
202312,QUA,Black Country ICB,1715300001,Mr T Sunnar & Mr P Sunnar,B62 9BB,E01009801,12831,334222.02,908.2,0,0,266,75,23,0,23,21,1,757,3275,334222.02
202312,QM7,Hertfordshire and West Essex ICB,1715570001,The Dentist,CM23 3AZ,E01023446,23797,704105.14,973.2,0,0,415,65,6,2,18,86,1,1710,6529,704105.14
202312,QHM,North East and North Cumbria ICB,1715650001,Hardwick Dental Practice,TS19 8JY,E01032544,13766,431429.51,907,0,0,196,72,29,1,24,45,1,790,2221,431429.51
